Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Churn_Probability,Churn_Risk
58049-MAD,Female,77,No,Madhya Pradesh,15,15,,No,,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,25.8,25.8,0.0,20,0.0,45.8,Churned,Competitor,Competitor had better devices,0.9,High Risk - Immediate Action Needed
92198-DEL,Female,44,Yes,Delhi,8,15,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.25,20.25,0.0,0,28.18,48.43,Joined,,,0.99,High Risk - Immediate Action Needed
79905-UTT,Female,24,No,Uttar Pradesh,0,12,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.45,20.45,0.0,0,30.09,50.54,Joined,,,0.87,High Risk - Immediate Action Needed
71509-HAR,Female,40,No,Haryana,3,27,,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.65,54.65,0.0,0,36.33,90.98,Joined,,,0.91,High Risk - Immediate Action Needed
35197-TEL,Female,78,Yes,Telangana,14,27,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,0.0,0,37.3,106.55,Churned,Competitor,Competitor had better devices,0.92,High Risk - Immediate Action Needed
91278-UTT,Male,45,No,Uttar Pradesh,11,20,,Yes,No,Yes,Cable,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.0,95.0,0.0,0,12.04,107.04,Churned,Dissatisfaction,Network reliability,0.83,High Risk - Immediate Action Needed
57006-GUJ,Male,78,No,Gujarat,14,4,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.75,154.85,0.0,0,19.72,174.57,Churned,Price,Long distance charges,0.99,High Risk - Immediate Action Needed
48928-HAR,Female,43,No,Haryana,5,33,Deal 4,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.2,1060.6,0.0,0,460.2,1520.8,Churned,Attitude,Attitude of support person,0.93,High Risk - Immediate Action Needed
62657-MAH,Male,21,Yes,Maharashtra,6,2,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.65,67.55,0.0,0,73.12,140.67,Stayed,,,0.95,High Risk - Immediate Action Needed
26707-HAR,Female,18,No,Haryana,8,5,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.65,338.9,0.0,0,27.64,366.54,Churned,Dissatisfaction,Limited range of services,0.86,High Risk - Immediate Action Needed
75929-HAR,Female,23,Yes,Haryana,12,3,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.7,364.55,1.48,0,104.64,467.71,Churned,Competitor,Competitor made better offer,0.96,High Risk - Immediate Action Needed
14654-MAH,Female,66,Yes,Maharashtra,2,9,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.55,622.9,33.25,0,158.04,747.69,Churned,Competitor,Competitor had better devices,0.75,High Risk - Immediate Action Needed
23378-GUJ,Female,73,Yes,Gujarat,1,15,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,321.75,0.0,0,104.92,426.67,Churned,Price,Lack of affordable download/upload speed,0.84,High Risk - Immediate Action Needed
23067-ASS,Female,75,No,Assam,2,22,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.45,74.45,0.0,10,31.27,115.72,Churned,Other,Don't know,0.9,High Risk - Immediate Action Needed
64223-UTT,Male,40,Yes,Uttar Pradesh,1,27,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.9,741.7,0.0,0,172.62,914.32,Churned,Price,Extra data charges,0.89,High Risk - Immediate Action Needed
62535-AND,Male,42,No,Andhra Pradesh,8,22,Deal 5,Yes,No,Yes,Cable,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,70.7,225.65,0.0,0,75.12,300.77,Joined,,,0.82,High Risk - Immediate Action Needed
26198-ASS,Male,52,Yes,Assam,5,15,,Yes,No,Yes,Cable,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,50.05,179.35,0.0,0,38.68,218.03,Churned,Competitor,Competitor made better offer,0.83,High Risk - Immediate Action Needed
58381-GUJ,Female,69,No,Gujarat,2,13,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.3,82.3,0.0,0,33.41,115.71,Churned,Competitor,Competitor had better devices,1.0,High Risk - Immediate Action Needed
41835-MAH,Female,20,Yes,Maharashtra,1,12,Deal 5,No,,Yes,Cable,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,25.05,56.35,0.0,0,0.0,56.35,Churned,Dissatisfaction,Product dissatisfaction,0.99,High Risk - Immediate Action Needed
41647-UTT,Male,65,No,Uttar Pradesh,6,20,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.85,197.7,0.0,0,74.86,272.56,Churned,Competitor,Competitor had better devices,0.91,High Risk - Immediate Action Needed
99630-MAD,Male,54,No,Madhya Pradesh,10,35,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.3,19.3,0.0,0,25.62,44.92,Churned,Attitude,Attitude of support person,0.99,High Risk - Immediate Action Needed
55103-WES,Female,30,Yes,West Bengal,0,9,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,88.35,262.05,0.0,0,148.2,410.25,Churned,Competitor,Competitor offered more data,0.9,High Risk - Immediate Action Needed
65004-UTT,Female,48,Yes,Uttar Pradesh,8,12,,No,,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,34.7,296.1,0.0,0,0.0,296.1,Churned,Competitor,Competitor offered higher download speeds,0.77,High Risk - Immediate Action Needed
75578-TAM,Female,42,Yes,Tamil Nadu,10,21,Deal 5,Yes,No,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.1,154.65,0.0,0,78.12,232.77,Churned,Competitor,Competitor offered higher download speeds,0.82,High Risk - Immediate Action Needed
41464-UTT,Female,68,No,Uttar Pradesh,12,6,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.85,70.85,0.0,0,49.6,120.45,Churned,Price,Long distance charges,1.0,High Risk - Immediate Action Needed
45978-GUJ,Female,38,Yes,Gujarat,2,19,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.75,44.2,0.0,0,55.34,99.54,Joined,,,0.85,High Risk - Immediate Action Needed
56148-HAR,Male,77,No,Haryana,1,26,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.45,2122.05,0.0,0,1158.57,3280.62,Churned,Competitor,Competitor offered more data,0.78,High Risk - Immediate Action Needed
19404-WES,Female,24,No,West Bengal,11,4,Deal 5,No,,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,34.7,62.25,0.0,0,0.0,62.25,Churned,Competitor,Competitor made better offer,0.98,High Risk - Immediate Action Needed
19754-JAM,Female,63,No,Jammu & Kashmir,15,1,Deal 5,No,,Yes,DSL,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Mailed Check,40.65,328.95,0.0,0,0.0,328.95,Churned,Competitor,Competitor had better devices,0.82,High Risk - Immediate Action Needed
75858-HAR,Female,60,No,Haryana,10,31,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.35,564.65,0.0,0,176.19,740.84,Stayed,,,0.85,High Risk - Immediate Action Needed
37270-MAH,Male,36,No,Maharashtra,10,18,,No,,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,35.55,35.55,0.0,0,0.0,35.55,Churned,Other,Don't know,0.92,High Risk - Immediate Action Needed
79605-BIH,Female,36,No,Bihar,7,20,Deal 5,Yes,No,Yes,Cable,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,53.85,259.8,22.96,10,121.6,368.44,Churned,Competitor,Competitor offered higher download speeds,0.83,High Risk - Immediate Action Needed
98788-TAM,Male,58,Yes,Tamil Nadu,4,16,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Mailed Check,20.05,39.25,0.0,0,13.7,52.95,Joined,,,0.98,High Risk - Immediate Action Needed
44458-TAM,Female,43,No,Tamil Nadu,7,20,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.55,723.4,0.0,0,408.69,1132.09,Churned,Competitor,Competitor offered more data,0.78,High Risk - Immediate Action Needed
19235-GUJ,Female,71,No,Gujarat,15,18,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,84.6,865.55,0.0,0,168.5,1034.05,Churned,Attitude,Attitude of support person,0.78,High Risk - Immediate Action Needed
79971-GUJ,Male,65,Yes,Gujarat,1,17,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.4,425.9,0.0,0,217.55,643.45,Churned,Price,Long distance charges,0.88,High Risk - Immediate Action Needed
12842-TAM,Female,26,Yes,Tamil Nadu,11,8,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.15,385.9,0.0,0,38.24,424.14,Churned,Competitor,Competitor had better devices,0.92,High Risk - Immediate Action Needed
41644-RAJ,Female,27,No,Rajasthan,2,33,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Mailed Check,19.5,31.55,0.0,0,56.04,87.59,Churned,Dissatisfaction,Limited range of services,0.89,High Risk - Immediate Action Needed
29045-JAM,Female,69,Yes,Jammu & Kashmir,5,32,,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,2754.45,0.0,0,1237.14,3991.59,Churned,Attitude,Attitude of service provider,0.83,High Risk - Immediate Action Needed
93405-AND,Male,60,No,Andhra Pradesh,13,32,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,45.7,45.7,0.0,0,5.55,51.25,Churned,Competitor,Competitor offered higher download speeds,0.99,High Risk - Immediate Action Needed
89378-PUN,Female,51,Yes,Punjab,11,19,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.3,5278.15,11.45,0,1914.84,7181.54,Churned,Competitor,Competitor offered more data,0.8,High Risk - Immediate Action Needed
86512-HAR,Male,44,No,Haryana,8,19,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.5,1056.95,0.0,0,341.88,1398.83,Churned,Dissatisfaction,Network reliability,0.96,High Risk - Immediate Action Needed
57048-PUN,Female,58,No,Punjab,7,7,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,83.75,247.25,0.0,0,139.08,386.33,Churned,Attitude,Attitude of support person,0.95,High Risk - Immediate Action Needed
19849-BIH,Female,35,Yes,Bihar,3,13,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.25,242.0,0.0,0,53.61,295.61,Churned,Attitude,Attitude of service provider,0.81,High Risk - Immediate Action Needed
48018-RAJ,Male,39,No,Rajasthan,1,14,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.55,19.55,0.0,0,30.63,50.18,Joined,,,0.89,High Risk - Immediate Action Needed
17661-PUN,Female,19,No,Punjab,2,11,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,Yes,No,Month-to-Month,No,Mailed Check,74.65,544.55,0.0,10,151.06,705.61,Churned,Competitor,Competitor offered more data,0.85,High Risk - Immediate Action Needed
76733-ODI,Female,47,No,Odisha,8,30,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.25,3527.6,0.0,0,367.15,3894.75,Churned,Competitor,Competitor offered higher download speeds,0.96,High Risk - Immediate Action Needed
29772-CHH,Female,57,No,Chhattisgarh,8,12,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.7,788.8,38.42,50,170.7,971.08,Churned,Competitor,Competitor offered more data,0.94,High Risk - Immediate Action Needed
16562-UTT,Female,72,Yes,Uttar Pradesh,10,19,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,5812.6,0.0,0,184.44,5997.04,Churned,Competitor,Competitor had better devices,0.85,High Risk - Immediate Action Needed
27402-AND,Male,25,No,Andhra Pradesh,14,35,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,70.8,70.8,0.0,0,30.6,101.4,Churned,Competitor,Competitor made better offer,1.0,High Risk - Immediate Action Needed
76097-RAJ,Female,33,Yes,Rajasthan,1,26,Deal 5,Yes,No,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,89.55,0.0,0,42.46,132.01,Churned,Competitor,Competitor had better devices,1.0,High Risk - Immediate Action Needed
31601-DEL,Female,31,Yes,Delhi,2,10,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.65,19.65,0.0,0,42.42,62.07,Joined,,,0.87,High Risk - Immediate Action Needed
74651-WES,Female,30,Yes,West Bengal,7,23,,No,,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.2,98.5,0.0,0,0.0,98.5,Joined,,,0.84,High Risk - Immediate Action Needed
42358-BIH,Female,53,No,Bihar,9,35,,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2,140.4,0.0,0,124.14,264.54,Joined,,,0.86,High Risk - Immediate Action Needed
59658-JAM,Female,24,No,Jammu & Kashmir,6,10,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Mailed Check,20.1,20.1,0.0,0,4.11,24.21,Churned,Competitor,Competitor made better offer,0.89,High Risk - Immediate Action Needed
16936-GUJ,Female,29,No,Gujarat,4,28,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.0,137.6,0.0,0,112.28,249.88,Churned,Attitude,Attitude of support person,0.97,High Risk - Immediate Action Needed
36531-JAM,Male,58,No,Jammu & Kashmir,6,14,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,96.5,492.55,0.0,0,104.3,596.85,Churned,Competitor,Competitor made better offer,0.96,High Risk - Immediate Action Needed
71564-KAR,Female,48,No,Karnataka,6,5,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.05,19.05,0.0,0,5.02,24.07,Joined,,,0.9,High Risk - Immediate Action Needed
11264-MAH,Female,27,Yes,Maharashtra,14,17,Deal 5,No,,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-4.0,24.8,0.0,0,0.0,24.8,Churned,Dissatisfaction,Product dissatisfaction,0.97,High Risk - Immediate Action Needed
41631-JAM,Male,26,Yes,Jammu & Kashmir,9,21,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Mailed Check,19.55,19.55,0.0,0,38.44,57.99,Churned,Competitor,Competitor made better offer,0.87,High Risk - Immediate Action Needed
83908-DEL,Female,47,Yes,Delhi,15,28,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.85,70.85,0.0,0,27.05,97.9,Churned,Dissatisfaction,Network reliability,1.0,High Risk - Immediate Action Needed
42556-JAM,Male,50,Yes,Jammu & Kashmir,9,27,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,69.9,69.9,0.0,0,4.99,74.89,Churned,Competitor,Competitor made better offer,0.86,High Risk - Immediate Action Needed
96416-HAR,Male,27,No,Haryana,3,11,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.15,20.15,0.0,0,33.58,53.73,Churned,Competitor,Competitor made better offer,0.89,High Risk - Immediate Action Needed
74520-ODI,Female,71,Yes,Odisha,7,14,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.05,85.05,0.0,0,16.37,101.42,Churned,Competitor,Competitor had better devices,0.9,High Risk - Immediate Action Needed
99555-KAR,Male,64,Yes,Karnataka,10,26,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.75,1587.55,0.0,0,242.56,1830.11,Churned,Attitude,Attitude of support person,0.81,High Risk - Immediate Action Needed
58571-GUJ,Male,50,No,Gujarat,10,22,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,71.05,472.65,0.0,10,199.5,682.15,Stayed,,,0.82,High Risk - Immediate Action Needed
44709-WES,Female,72,Yes,West Bengal,7,17,,No,,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.75,82.85,0.0,0,0.0,82.85,Joined,,,0.87,High Risk - Immediate Action Needed
39870-WES,Male,40,No,West Bengal,10,21,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-7.0,69.75,0.0,0,27.97,97.72,Churned,Attitude,Attitude of support person,0.99,High Risk - Immediate Action Needed
71483-BIH,Male,47,Yes,Bihar,6,20,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.1,69.1,0.0,0,16.55,85.65,Churned,Other,Don't know,1.0,High Risk - Immediate Action Needed
48317-TEL,Female,34,No,Telangana,9,11,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.6,59.75,0.0,0,39.84,99.59,Churned,Attitude,Attitude of support person,0.97,High Risk - Immediate Action Needed
27856-UTT,Female,33,Yes,Uttar Pradesh,1,32,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,19.25,19.25,0.0,0,9.44,28.69,Joined,,,0.97,High Risk - Immediate Action Needed
98716-GUJ,Female,62,Yes,Gujarat,14,23,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,89.85,1424.95,0.0,0,64.2,1489.15,Churned,Dissatisfaction,Service dissatisfaction,0.97,High Risk - Immediate Action Needed
21518-GUJ,Male,69,Yes,Gujarat,14,27,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.65,70.65,0.0,0,37.68,108.33,Churned,Competitor,Competitor had better devices,0.93,High Risk - Immediate Action Needed
27465-JAM,Female,50,No,Jammu & Kashmir,10,30,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.85,19.85,0.0,0,16.47,36.32,Joined,,,0.88,High Risk - Immediate Action Needed
14769-GUJ,Female,59,Yes,Gujarat,13,31,,No,,Yes,Cable,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,29.85,75.6,0.0,0,0.0,75.6,Churned,Other,Don't know,0.82,High Risk - Immediate Action Needed
18825-AND,Female,40,No,Andhra Pradesh,12,3,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.7,169.8,0.0,0,28.14,197.94,Churned,Attitude,Attitude of service provider,0.9,High Risk - Immediate Action Needed
54195-MAH,Female,61,Yes,Maharashtra,11,23,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.75,19.75,0.0,0,37.62,57.37,Joined,,,0.9,High Risk - Immediate Action Needed
38504-GUJ,Male,55,No,Gujarat,12,31,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,74.95,0.0,0,30.07,105.02,Churned,Competitor,Competitor had better devices,1.0,High Risk - Immediate Action Needed
32019-PUD,Female,57,Yes,Puducherry,0,18,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.2,990.3,0.0,0,120.45,1110.75,Stayed,,,0.89,High Risk - Immediate Action Needed
38748-AND,Female,22,Yes,Andhra Pradesh,13,6,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.65,19.65,0.0,0,27.88,47.53,Joined,,,0.86,High Risk - Immediate Action Needed
37657-KER,Female,57,Yes,Kerala,7,27,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,91.1,1135.7,0.0,80,70.59,1286.29,Churned,Attitude,Attitude of support person,0.93,High Risk - Immediate Action Needed
17689-AND,Male,57,No,Andhra Pradesh,9,13,Deal 5,Yes,No,Yes,DSL,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,59.5,415.95,0.0,0,15.68,431.63,Churned,Other,Moved,0.8,High Risk - Immediate Action Needed
88631-JAM,Male,51,Yes,Jammu & Kashmir,11,19,Deal 5,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.65,267.35,0.0,0,293.34,560.69,Churned,Dissatisfaction,Lack of self-service on Website,0.79,High Risk - Immediate Action Needed
73366-UTT,Male,21,Yes,Uttar Pradesh,13,6,Deal 5,Yes,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.6,114.7,0.0,0,42.56,157.26,Churned,Dissatisfaction,Network reliability,0.95,High Risk - Immediate Action Needed
85997-JAM,Female,62,Yes,Jammu & Kashmir,5,17,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.1,20.1,0.0,0,40.83,60.93,Churned,Price,Long distance charges,0.99,High Risk - Immediate Action Needed
42735-WES,Female,76,Yes,West Bengal,7,35,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.95,3186.65,0.0,0,1220.16,4406.81,Churned,Competitor,Competitor made better offer,0.76,High Risk - Immediate Action Needed
87090-CHH,Male,63,No,Chhattisgarh,4,3,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,54.3,195.3,0.0,80,160.6,435.9,Churned,Price,Long distance charges,0.93,High Risk - Immediate Action Needed
65825-JAM,Female,50,Yes,Jammu & Kashmir,0,10,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.75,655.9,0.0,0,285.75,941.65,Churned,Competitor,Competitor made better offer,0.85,High Risk - Immediate Action Needed
57207-ODI,Female,39,Yes,Odisha,0,23,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.8,5283.95,0.0,0,2605.9,7889.85,Churned,Competitor,Competitor offered more data,0.84,High Risk - Immediate Action Needed
51098-DEL,Female,61,Yes,Delhi,9,32,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,85.35,1375.15,0.0,0,158.88,1534.03,Churned,Dissatisfaction,Limited range of services,0.86,High Risk - Immediate Action Needed
43353-GUJ,Female,72,Yes,Gujarat,11,33,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.85,372.45,0.0,0,51.44,423.89,Churned,Other,Don't know,0.76,High Risk - Immediate Action Needed
96613-WES,Male,57,No,West Bengal,9,5,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,79.9,79.9,0.0,0,23.2,103.1,Churned,Attitude,Attitude of support person,0.92,High Risk - Immediate Action Needed
57456-CHH,Male,72,Yes,Chhattisgarh,15,6,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.55,149.55,0.0,0,87.92,237.47,Churned,Competitor,Competitor made better offer,1.0,High Risk - Immediate Action Needed
59807-JHA,Female,25,Yes,Jharkhand,14,25,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,220.6,0.0,0,142.53,363.13,Churned,Attitude,Attitude of service provider,0.83,High Risk - Immediate Action Needed
44514-PUN,Male,62,Yes,Punjab,12,2,Deal 5,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.25,24.25,0.0,0,0.0,24.25,Churned,Dissatisfaction,Lack of self-service on Website,1.0,High Risk - Immediate Action Needed
48678-MAD,Female,28,Yes,Madhya Pradesh,10,31,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.05,83.3,0.0,0,103.2,186.5,Stayed,,,0.78,High Risk - Immediate Action Needed
84710-MAH,Male,29,Yes,Maharashtra,7,23,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.05,834.1,0.0,0,59.2,893.3,Churned,Other,Don't know,0.82,High Risk - Immediate Action Needed
42868-TEL,Male,22,No,Telangana,11,6,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.55,128.6,0.0,0,105.18,233.78,Stayed,,,0.86,High Risk - Immediate Action Needed
